schema_version,preset,cohort,dataset,task,canonical_name,model_class,module,selection,seed,status,error_message,n_train,n_test,n_features,rmsep,mae,r2,balanced_accuracy,macro_f1,score_metric,score_value,lower_is_better,ref_pls_score,score_ratio_vs_pls,fit_time_s,predict_time_s,started_at,ended_at,host,config_template,notes
0.1.0,fast_reliable,full57,All_manure_P2O5_SPXY_strat_Manure_type,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,343,147,1003,2.5725812998437303,1.973329422554146,0.8761231865250785,,,rmsep,2.5725812998437303,True,,,13.019928460009396,0.00017788202967494726,2026-05-09T15:29:00.140691+00:00,2026-05-09T15:29:13.162359+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,All_manure_Total_N_SPXY_strat_Manure_type,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,343,147,1003,1.7359744190226625,1.3457974775379555,0.9407563093627312,,,rmsep,1.7359744190226625,True,,,12.586402107961476,0.00021546194329857826,2026-05-09T15:29:13.162459+00:00,2026-05-09T15:29:25.750540+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Milk_Fat_1224_KS,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,181,221,255,0.09816579668097605,0.059920234012094904,0.9840578010844465,,,rmsep,0.09816579668097605,True,,,2.6533762930193916,9.469501674175262e-05,2026-05-09T15:29:25.750672+00:00,2026-05-09T15:29:28.405556+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Milk_Lactose_1224_KS,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,856,368,255,0.05425195519811472,0.04305302598073541,0.891805425230787,,,rmsep,0.05425195519811472,True,,,8.478964592912234,0.00015251105651259422,2026-05-09T15:29:28.405670+00:00,2026-05-09T15:29:36.886258+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Milk_Urea_1224_KS,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,856,368,255,4.207778074177371,3.207166880789095,0.3122540157990825,,,rmsep,4.207778074177371,True,,,8.448792929993942,0.00011700706090778112,2026-05-09T15:29:36.886376+00:00,2026-05-09T15:29:45.336724+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Brix_spxy70,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,failed,dataset_load_error: EmptyDataError: No columns to parse from file,,,,,,,,,,,True,,,0.017997264862060547,,2026-05-09T15:29:45.336834+00:00,2026-05-09T15:29:45.354805+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,
0.1.0,fast_reliable,full57,LP_spxyG,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,169,88,2101,0.16444890485657138,0.13613606910317694,-0.7859251889280261,,,rmsep,0.16444890485657138,True,,,14.653733410988934,0.00018090999219566584,2026-05-09T15:29:45.354884+00:00,2026-05-09T15:30:00.010083+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,MP_spxyG,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,169,88,2101,0.022623525930066307,0.016715004387045707,-0.4426201852058971,,,rmsep,0.022623525930066307,True,,,15.063643121975474,0.00020189292263239622,2026-05-09T15:30:00.010221+00:00,2026-05-09T15:30:15.075619+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,NP_spxyG,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,169,88,2101,0.10617333666116147,0.08627944524895101,-0.3239789557353836,,,rmsep,0.10617333666116147,True,,,15.008582665934227,0.00017956399824470282,2026-05-09T15:30:15.075749+00:00,2026-05-09T15:30:30.085990+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Pi_spxyG,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,169,88,2101,0.17812865884346604,0.14553405426103697,-1.3401938280143786,,,rmsep,0.17812865884346604,True,,,14.350301322061568,0.00018897897098213434,2026-05-09T15:30:30.086104+00:00,2026-05-09T15:30:44.438078+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,V25_spxyG,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,168,82,2101,0.27601361404305796,0.22198769650658357,-0.3799730893836828,,,rmsep,0.27601361404305796,True,,,15.445733316009864,0.00017882895190268755,2026-05-09T15:30:44.438194+00:00,2026-05-09T15:30:59.885602+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Firmness_spxy70,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,28,12,600,0.30511326887892,0.2718452288755603,-0.6741244315730419,,,rmsep,0.30511326887892,True,,,1.8146418349351734,4.799105226993561e-05,2026-05-09T15:30:59.885715+00:00,2026-05-09T15:31:01.701876+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,ALPINE_P_291_KS,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,247,44,2151,0.06848993197044527,0.051989269471063214,0.5405190931190444,,,rmsep,0.06848993197044527,True,,,21.114302793052047,0.00013349007349461317,2026-05-09T15:31:01.702029+00:00,2026-05-09T15:31:22.817959+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Rice_Amylose_313_YbasedSplit,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,203,110,1154,2.9823563433194877,2.3456554711201947,0.6750360494674428,,,rmsep,2.9823563433194877,True,,,9.430941374972463,0.0002909749746322632,2026-05-09T15:31:22.818099+00:00,2026-05-09T15:31:32.250842+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Beef_Marbling_RandomSplit,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,554,278,331,72.36303684807957,56.389174125920405,0.4691133567852933,,,rmsep,72.36303684807957,True,,,7.329217644990422,0.00019287504255771637,2026-05-09T15:31:32.250980+00:00,2026-05-09T15:31:39.581884+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Beer_OriginalExtract_60_KS,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,40,20,576,0.5128446653439307,0.3596739222112003,0.8972200507659099,,,rmsep,0.5128446653439307,True,,,4.318248322000727,0.00011872302275151014,2026-05-09T15:31:39.581994+00:00,2026-05-09T15:31:43.901867+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Beer_OriginalExtract_60_YbaseSplit,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,40,20,576,0.4314911351590606,0.317008483510523,0.9687427382892265,,,rmsep,0.4314911351590606,True,,,4.174167347024195,5.491205956786871e-05,2026-05-09T15:31:43.901995+00:00,2026-05-09T15:31:48.077714+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,brix_groupSampleID_stratDateVar_balRows,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1434,699,2101,3.600276436660117,2.8142903199865508,0.5660635401364056,,,rmsep,3.600276436660117,True,,,104.97079300205223,0.0034260019892826676,2026-05-09T15:31:48.077830+00:00,2026-05-09T15:33:33.053570+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,ph_groupSampleID_stratDateVar_balRows,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,912,489,2101,0.33332446218386574,0.2530729126115548,0.47727426576220033,,,rmsep,0.33332446218386574,True,,,67.60574014799204,0.0012589929392561316,2026-05-09T15:33:33.053726+00:00,2026-05-09T15:34:40.662739+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,ta_groupSampleID_stratDateVar_balRows,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,912,489,2101,1.9258932939421234,1.4915969951303463,0.3810552293962761,,,rmsep,1.9258932939421234,True,,,66.13157443993259,0.0012343709822744131,2026-05-09T15:34:40.662890+00:00,2026-05-09T15:35:46.797642+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Biscuit_Fat_40_RandomSplit,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,40,32,700,0.2765968265019715,0.22826644927738005,0.9804539730961367,,,rmsep,0.2765968265019715,True,,,2.9017070969566703,9.469594806432724e-05,2026-05-09T15:35:46.797777+00:00,2026-05-09T15:35:49.701578+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Biscuit_Sucrose_40_RandomSplit,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,40,32,700,0.8638923025679375,0.6975689625804836,0.9507681913546231,,,rmsep,0.8638923025679375,True,,,2.510222836979665,5.595199763774872e-05,2026-05-09T15:35:49.701702+00:00,2026-05-09T15:35:52.213482+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,C_woOutlier,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1210,1209,1154,2.2098010790069464,0.9107777874518769,0.37591236128978434,,,rmsep,2.2098010790069464,True,,,46.142878851969726,0.000604717992246151,2026-05-09T15:35:52.213599+00:00,2026-05-09T15:36:38.358565+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,N_wOutlier,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1220,1207,1154,0.3541794620370173,0.2524805277196173,0.941819854910889,,,rmsep,0.3541794620370173,True,,,46.689480209955946,0.00484055804554373,2026-05-09T15:36:38.358714+00:00,2026-05-09T15:37:25.055070+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,N_woOutlier,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1205,1207,1154,0.27934965316672394,0.20291678918918224,0.9638070214844319,,,rmsep,0.27934965316672394,True,,,46.73407440201845,0.005195928039029241,2026-05-09T15:37:25.055230+00:00,2026-05-09T15:38:11.796548+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,64,16,700,0.03433192240857115,0.02696546470992567,0.9610053258397061,,,rmsep,0.03433192240857115,True,,,6.579537424026057,5.0510047003626823e-05,2026-05-09T15:38:11.796702+00:00,2026-05-09T15:38:18.378356+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,64,16,700,0.13232431706090889,0.11039101480529512,0.972447157115811,,,rmsep,0.13232431706090889,True,,,6.433863129001111,8.478807285428047e-05,2026-05-09T15:38:18.378479+00:00,2026-05-09T15:38:24.813882+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,DIESEL_bp50_246_b-a,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,113,113,401,2.9008697083224084,2.3194913099728,0.9620876777102818,,,rmsep,2.9008697083224084,True,,,2.6067525889957324,0.00011065497528761625,2026-05-09T15:38:24.813994+00:00,2026-05-09T15:38:27.422358+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,DIESEL_bp50_246_hla-b,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,133,113,401,2.602945863934151,2.0090278000144117,0.9768068893874877,,,rmsep,2.602945863934151,True,,,2.993846531957388,0.0001937979832291603,2026-05-09T15:38:27.422470+00:00,2026-05-09T15:38:30.417978+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,DIESEL_bp50_246_hlb-a,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,133,113,401,2.9076605489905454,2.282525488333082,0.9619099669444799,,,rmsep,2.9076605489905454,True,,,3.158364047994837,0.00011174601968377829,2026-05-09T15:38:30.418113+00:00,2026-05-09T15:38:33.578109+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Rd25_CBtestSite,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,324,146,2151,0.2699915429339117,0.22454610890390242,0.08789669978020476,,,rmsep,0.2699915429339117,True,,,26.771900134976022,0.0004225960001349449,2026-05-09T15:38:33.578225+00:00,2026-05-09T15:39:00.352028+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Rd25_GTtestSite,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,297,173,2151,0.25574863007774173,0.2058040095839817,-0.16313276746420535,,,rmsep,0.25574863007774173,True,,,24.072844397975132,0.0005827009445056319,2026-05-09T15:39:00.352157+00:00,2026-05-09T15:39:24.427176+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Rd25_XSBNtestSite,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,319,151,2151,0.27160820442616973,0.20840040038547428,0.11807723996722996,,,rmsep,0.27160820442616973,True,,,25.33703437796794,0.000361441052518785,2026-05-09T15:39:24.427286+00:00,2026-05-09T15:39:49.766074+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Rd25_spxy70,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,329,141,2151,0.16877474812473414,0.13520198690130056,0.5779610377835989,,,rmsep,0.16877474812473414,True,,,25.850490493001416,0.00035317393485456705,2026-05-09T15:39:49.766181+00:00,2026-05-09T15:40:15.618496+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Ccar_spxyG_block2deg,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1016,3229,196,61.476483389784974,33.23752037474606,-586.1946444440208,,,rmsep,61.476483389784974,True,,,7.953556880005635,0.0005548909539356828,2026-05-09T15:40:15.618637+00:00,2026-05-09T15:40:23.574218+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Chla+b_spxyG_block2deg,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,2925,3925,196,90.58330874402404,47.85972769620348,-50.858902694580834,,,rmsep,90.58330874402404,True,,,22.849512360990047,0.0008564300369471312,2026-05-09T15:40:23.574367+00:00,2026-05-09T15:40:46.427008+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Chla+b_spxyG_species,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,3734,3116,196,72.01787509980218,35.48196282452237,-20.639487672622938,,,rmsep,72.01787509980218,True,,,32.9241905240342,0.003537766053341329,2026-05-09T15:40:46.427174+00:00,2026-05-09T15:41:19.357555+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,LMA_spxyG_block2deg,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,failed_terminal,timeout_1200s: fit exceeded dispatch.timeout_s budget (D-C-019 subprocess terminate),,,,,,,,,,,True,,,1200.603196144104,,2026-05-09T15:41:19.357778+00:00,2026-05-09T16:01:19.960918+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,
0.1.0,fast_reliable,full57,FinalScore_grp70_30_scoreQ,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,failed,fit_error: FloatingPointError: non-finite RMSE encountered during CV,,,,,,,,,,,True,,,50.231128454208374,,2026-05-09T16:01:19.961052+00:00,2026-05-09T16:02:10.192136+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,
0.1.0,fast_reliable,full57,Fv_Fm_grp70_30,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,351,167,2177,0.032053787617523116,0.02188701557439484,0.2594357398941063,,,rmsep,0.032053787617523116,True,,,29.920009283930995,0.00040153495501726866,2026-05-09T16:02:10.192309+00:00,2026-05-09T16:02:40.114366+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Tleaf_grp70_30,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,failed,fit_error: FloatingPointError: non-finite RMSE encountered during CV,,,,,,,,,,,True,,,31.335373163223267,,2026-05-09T16:02:40.114471+00:00,2026-05-09T16:03:11.449816+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,
0.1.0,fast_reliable,full57,grapevine_chloride_556_KS,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,388,167,1023,1028.8405873558593,803.4459679978443,0.5263104936761003,,,rmsep,1028.8405873558593,True,,,14.499768078909256,0.00024918699637055397,2026-05-09T16:03:11.449911+00:00,2026-05-09T16:03:25.951390+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,An_spxyG70_30_byCultivar_ASD,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,78,34,2101,3.6525825706359347,2.8571323335017658,-0.04020138358497394,,,rmsep,3.6525825706359347,True,,,8.01838255499024,0.00014688598457723856,2026-05-09T16:03:25.951501+00:00,2026-05-09T16:03:33.971483+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,An_spxyG70_30_byCultivar_MicroNIR,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,81,35,125,3.5055507996418447,2.8048196338474902,0.25557288438994663,,,rmsep,3.5055507996418447,True,,,1.149912353954278,5.26489457115531e-05,2026-05-09T16:03:33.971590+00:00,2026-05-09T16:03:35.122952+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,80,35,276,3.7676602055426414,3.2038735679492722,0.14008978073505585,,,rmsep,3.7676602055426414,True,,,2.024068439961411,4.588300362229347e-05,2026-05-09T16:03:35.123075+00:00,2026-05-09T16:03:37.148675+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,An_spxyG70_30_byCultivar_NeoSpectra,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,82,37,257,4.744150141641229,3.665298638783411,-0.2438598531634717,,,rmsep,4.744150141641229,True,,,1.99212481896393,9.615300223231316e-05,2026-05-09T16:03:37.148780+00:00,2026-05-09T16:03:39.142359+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,LMA_spxyG70_30_byCultivar_ASD,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1092,472,2101,0.30055572209975373,0.23444159814377954,0.91634673196961,,,rmsep,0.30055572209975373,True,,,82.74353571305983,0.009130079997703433,2026-05-09T16:03:39.142483+00:00,2026-05-09T16:05:01.896599+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,77,35,276,1.314575388962129,1.1240351960746122,0.3965478455884829,,,rmsep,1.314575388962129,True,,,1.8881145199993625,4.771107342094183e-05,2026-05-09T16:05:01.896757+00:00,2026-05-09T16:05:03.789303+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,TIC_spxy70,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,43,19,254,4.362888539612424,3.722729150087172,0.587700192899358,,,rmsep,4.362888539612424,True,,,1.2347254060441628,5.700101610273123e-05,2026-05-09T16:05:03.789438+00:00,2026-05-09T16:05:05.025706+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,LUCAS_SOC_Cropland_8731_NocitaKS,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,6111,2620,4200,4.5435437516310495,3.3407422098428454,0.5087461525320377,,,rmsep,4.5435437516310495,True,,,1141.3816833950114,0.0018963179318234324,2026-05-09T16:05:05.025823+00:00,2026-05-09T16:24:06.411025+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,LUCAS_SOC_all_26650_NocitaKS,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,failed_terminal,timeout_1200s: fit exceeded dispatch.timeout_s budget (D-C-019 subprocess terminate),,,,,,,,,,,True,,,1200.0938966274261,,2026-05-09T16:24:06.411210+00:00,2026-05-09T16:44:06.505059+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,
0.1.0,fast_reliable,full57,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1175,588,4200,0.36810258603166596,0.2628866797320094,0.8905645031464657,,,rmsep,0.36810258603166596,True,,,204.25537350901868,0.0025756770046427846,2026-05-09T16:44:06.505183+00:00,2026-05-09T16:47:30.764572+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Malaria_Oocist_333_Maia,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,227,106,2151,7761.887365055965,3627.2877545334422,-0.004394027465183914,,,rmsep,7761.887365055965,True,,,50.257599030970596,0.00024041603319346905,2026-05-09T16:47:30.764717+00:00,2026-05-09T16:48:21.024568+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Malaria_Sporozoite_229_Maia,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,138,91,2151,33849.27758311631,15883.938534127754,-0.04229455238673108,,,rmsep,33849.27758311631,True,,,13.391491965041496,0.0001554590417072177,2026-05-09T16:48:21.024699+00:00,2026-05-09T16:48:34.417879+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,All_manure_CaO_SPXY_strat_Manure_type,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,343,147,1003,7.916910547896318,5.973542261072372,0.5850277943181423,,,rmsep,7.916910547896318,True,,,13.186697590048425,0.00022056500893086195,2026-05-09T16:48:34.417987+00:00,2026-05-09T16:48:47.606463+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,All_manure_K2O_SPXY_strat_Manure_type,regression,AOMRidge-global-compact-snv,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,343,147,1003,2.7697645735036738,2.195375044392205,0.7961084919031113,,,rmsep,2.7697645735036738,True,,,12.998218835098669,0.00019803398754447699,2026-05-09T16:48:47.606574+00:00,2026-05-09T16:49:00.606565+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_snv.yaml,dispatch: provisional production fit/predict (D-C-006).
